"","age","d13C","source","assigned location","assigned lat","assigned lon","category"
"42861","431.831600"," 2.98000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42862","431.835200"," 2.99000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42863","431.838700"," 3.05000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42864","431.842300"," 2.94000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42865","431.845800"," 2.56000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42866","431.849400"," 3.00000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42867","431.852900"," 3.06000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42868","431.856500"," 3.19000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42869","431.860000"," 3.09000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42870","431.863600"," 3.05000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42871","431.867100"," 3.11000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42872","431.870700"," 3.29000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42873","431.874200"," 3.29000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42874","431.877800"," 3.37000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42875","431.881300"," 3.45000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42876","431.884900"," 3.37000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42877","431.888400"," 3.36000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42878","431.892000"," 3.17000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42879","431.895500"," 3.55000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42880","431.899100"," 3.42000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42881","431.902600"," 3.70000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42882","431.906200"," 3.33000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42883","431.909700"," 3.40000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42884","431.913300"," 3.26000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42885","431.916800"," 3.15000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42886","431.920400"," 3.07000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42887","431.923900"," 3.22000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42888","431.927500"," 2.92000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42889","431.931000"," 2.63000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42890","431.934600"," 3.02000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42891","431.938100"," 3.58000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42892","431.941700"," 2.96000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42893","431.945200"," 2.99000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42894","431.948800"," 3.64000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42895","431.952300"," 3.07000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42896","431.955900"," 3.68000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42897","431.959400"," 3.33000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42898","431.963000"," 3.40000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42899","431.966500"," 3.38000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42900","431.970100"," 3.44000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42901","431.973600"," 3.51000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42902","431.977200"," 3.51000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42903","431.980700"," 3.78000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42904","431.984300"," 3.51000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42905","431.987800"," 3.26000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42906","431.991400"," 3.39000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42907","431.994900"," 3.39000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42908","431.998500"," 3.90000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42909","432.002000"," 3.65000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42910","432.005600"," 4.07000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42911","432.009100"," 3.62000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42912","432.012700"," 3.73000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42913","432.016200"," 3.87000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42914","432.019800"," 3.84000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42915","432.023300"," 3.94000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42916","432.026900"," 3.79000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42917","432.030400"," 4.01000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42918","432.034000"," 3.75000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42919","432.037500"," 3.71000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42920","432.041000"," 3.93000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42921","432.044600"," 3.92000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42922","432.048100"," 3.92000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42923","432.051700"," 3.95000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42924","432.055200"," 3.67000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42925","432.058800"," 4.01000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42926","432.062300"," 4.11000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42927","432.065900"," 4.14000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42928","432.069400"," 4.05000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42929","432.073000"," 4.25000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42930","432.076500"," 3.93000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42931","432.080100"," 3.99000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42932","432.083600"," 4.13000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42933","432.087200"," 4.30000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42934","432.090700"," 4.10000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42935","432.094300"," 4.50000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42936","432.097800"," 4.30000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42937","432.101400"," 4.50000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42938","432.104900"," 3.71000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42939","432.108500"," 4.15000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42940","432.112000"," 4.63000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42941","432.115600"," 4.25000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42942","432.119100"," 4.11000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42943","432.122700"," 4.14000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42944","432.126200"," 4.48000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42945","432.129800"," 4.68000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42946","432.133300"," 4.48000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42947","432.136900"," 5.39000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42948","432.140400"," 4.32000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42949","432.144000"," 4.11000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42950","432.147500"," 4.27000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42951","432.151100"," 4.27000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42952","432.154600"," 4.12000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42953","432.158200"," 4.25000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42954","432.161700"," 4.09000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42955","432.165300"," 4.25000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42956","432.168800"," 4.30000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42957","432.172400"," 4.44000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42958","432.175900"," 5.01000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42959","432.179500"," 4.62000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42960","432.183000"," 4.74000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42961","432.186600"," 4.29000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42962","432.190100"," 4.20000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42963","432.193700"," 4.30000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42964","432.197200"," 4.35000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42965","432.200800"," 4.41000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42966","432.204300"," 4.68000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42967","432.207900"," 4.59000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42968","432.211400"," 4.96000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42969","432.215000"," 4.45000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42970","432.218500"," 4.29000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42971","432.222100"," 4.27000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42972","432.225600"," 4.41000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42973","432.229200"," 4.19000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42974","432.232700"," 4.31000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42975","432.236300"," 4.42000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42976","432.239800"," 4.39000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42977","432.243400"," 4.51000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42978","432.246900"," 4.23000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42979","432.250500"," 4.24000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42980","432.254000"," 4.21000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42981","432.257600"," 4.65000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42982","432.261100"," 4.31000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42983","432.264700"," 4.36000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42984","432.268200"," 4.29000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42985","432.271800"," 4.32000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42986","432.275300"," 4.73000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42987","432.278900"," 4.24000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42988","432.282400"," 4.18000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42989","432.286000"," 4.33000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42990","432.289500"," 4.23000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42991","432.293100"," 4.17000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42992","432.296600"," 4.07000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42993","432.300200"," 4.79000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42994","432.303700"," 4.18000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42995","432.307300"," 4.15000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42996","432.310800"," 4.40000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42997","432.314400"," 3.72000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42998","432.317900"," 3.98000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"42999","432.321500"," 3.93000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43000","432.325000"," 4.53000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43001","432.328500"," 4.15000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43002","432.332100"," 4.65000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43003","432.335600"," 4.37000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43004","432.339200"," 4.42000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43005","432.342700"," 4.98000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43006","432.346300"," 4.62000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43007","432.349800"," 5.16000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43008","432.353400"," 4.52000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43009","432.356900"," 4.53000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43010","432.360500"," 4.50000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43011","432.364000"," 4.52000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43012","432.367600"," 4.38000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43013","432.371100"," 4.62000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43014","432.374700"," 4.66000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43015","432.378200"," 5.12000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43016","432.381800"," 4.38000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43017","432.385300"," 4.40000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43018","432.388900"," 5.00000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43019","432.392400"," 5.39000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43020","432.396000"," 4.55000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43021","432.399500"," 4.70000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43022","432.403100"," 5.04000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43023","432.406600"," 4.70000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43024","432.410200"," 4.48000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43025","432.413700"," 4.47000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43026","432.417300"," 4.75000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43027","432.420800"," 5.17000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43028","432.424400"," 4.49000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43029","432.427900"," 4.65000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43030","432.431500"," 5.67000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43031","432.435000"," 5.26000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43032","432.438600"," 4.63000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43033","432.442100"," 4.50000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43034","432.445700"," 5.26000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43035","432.449200"," 5.41000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43036","432.452800"," 5.59000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43037","432.456300"," 5.17000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43038","432.459900"," 4.73000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43039","432.463400"," 5.63000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43040","432.467000"," 5.00000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43041","432.470500"," 5.69000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43042","432.474100"," 4.95000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43043","432.477600"," 4.76000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43044","432.481200"," 4.50000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43045","432.484700"," 4.63000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43046","432.488300"," 5.31000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43047","432.491800"," 4.74000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43048","432.495400"," 5.55000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43049","432.498900"," 5.16000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43050","432.502500"," 4.68000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43051","432.506000"," 5.12000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43052","432.509600"," 4.90000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43053","432.513100"," 4.81000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43054","432.516700"," 5.54000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43055","432.520200"," 5.11000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43056","432.523800"," 5.53000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43057","432.527300"," 4.83000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43058","432.530900"," 4.69000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43059","432.534400"," 4.52000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43060","432.538000"," 5.50000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43061","432.541500"," 4.71000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43062","432.545100"," 5.11000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43063","432.548600"," 5.85000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43064","432.552200"," 4.89000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43065","432.555700"," 5.34000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43066","432.559300"," 4.76000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43067","432.562800"," 4.98000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43068","432.566400"," 5.77000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43069","432.569900"," 4.97000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43070","432.573500"," 4.90000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43071","432.577000"," 4.75000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43072","432.580600"," 5.18000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43073","432.584100"," 5.41000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43074","432.587700"," 5.42000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43075","432.591200"," 5.51000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43076","432.594800"," 5.87000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43077","432.598300"," 5.72000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43078","432.601900"," 4.97000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43079","432.605400"," 5.45000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43080","432.609000"," 5.54000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43081","432.612500"," 5.17000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43082","432.616000"," 5.15000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43083","432.619600"," 5.58000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43084","432.623100"," 6.03000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43085","432.626700"," 5.14000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43086","432.630200"," 5.48000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43087","432.633800"," 5.76000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43088","432.637300"," 5.88000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43089","432.640900"," 5.08000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43090","432.644400"," 4.97000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43091","432.648000"," 4.78000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43092","432.651500"," 4.97000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
