age,d13C,source,assigned location,assigned lat,assigned lon,category,
248.331672,-0.82,Payne et al. 2004,West Pingdingshan,31.75,117.98,bulk,
248.338763,-0.95,Galfetti et al. 2007,Guandao,25.61,106.64,bulk,
248.341406,-1.71,Lyu et al. 2019,Laren Road cut,24.61,106.88,bulk,
248.342283,-0.74,Lyu et al. 2019,Jiarong,25.92,106.58,bulk,
248.349357,-0.85,Payne et al. 2004,West Pingdingshan,31.75,117.98,bulk,
248.35732,-1.09,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.363505,-0.35,Lyu et al. 2019,Guandao,25.61,106.64,bulk,
248.367042,-1.4,Galfetti et al. 2007,West Pingdingshan,31.75,117.98,bulk,
248.369531,-1.59,Galfetti et al. 2007,Laren Road cut,24.61,106.88,bulk,
248.374219,-0.79,Lyu et al. 2019,Waili Fall,24.58,106.88,bulk,
248.377653,-0.96,Payne et al. 2004,Jiarong,25.92,106.58,bulk,
248.378969,-0.69,Galfetti et al. 2007,Guandao,25.61,106.64,bulk,
248.397656,-1.55,Lyu et al. 2019,Laren Road cut,24.61,106.88,bulk,
248.398875,-0.68,Lyu et al. 2019,Jiarong,25.92,106.58,bulk,
248.41656,-0.54,Lyu et al. 2019,Jiarong,25.92,106.58,bulk,
248.423633,-1.38,Galfetti et al. 2007,West Pingdingshan,31.75,117.98,bulk,
248.432813,-0.68,Lyu et al. 2019,Waili Fall,24.58,106.88,bulk,
248.434244,-0.76,Galfetti et al. 2007,Jiarong,25.92,106.58,bulk,
248.451562,-1.59,Lyu et al. 2019,Laren Road cut,24.61,106.88,bulk,
248.451929,-0.62,Payne et al. 2004,Jiarong,25.92,106.58,bulk,
248.453196,-0.71,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.453196,-0.65,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.455921,-0.34,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
248.467969,-0.42,Lyu et al. 2019,Laren Road cut,24.61,106.88,bulk,
248.473151,-0.6,Galfetti et al. 2007,Jiarong,25.92,106.58,bulk,
248.477344,-1.13,Payne et al. 2004,Waili Fall,24.58,106.88,bulk,
248.480044,-0.83,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.486623,-1.02,Lyu et al. 2019,Dawen,25.53,106.77,bulk,
248.490836,-0.55,Payne et al. 2004,Jiarong,25.92,106.58,bulk,
248.493402,-0.84,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.501974,-1.09,Lyu et al. 2019,Dawen,25.53,106.77,bulk,
248.504984,-1.42,Payne et al. 2004,West Pingdingshan,31.75,117.98,bulk,
248.510746,-1.34,Lyu et al. 2019,Dawen,25.53,106.77,bulk,
248.515595,-1.04,Payne et al. 2004,Jiarong,25.92,106.58,bulk,
248.517325,-1.76,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
248.524219,-1.04,Lyu et al. 2019,Waili Fall,24.58,106.88,bulk,
248.53328,-1.13,Payne et al. 2004,Jiarong,25.92,106.58,bulk,
248.536701,-1.35,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.541447,-1.34,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
248.542969,-1.09,Lyu et al. 2019,Laren Road cut,24.61,106.88,bulk,
248.543891,-1.45,Lyu et al. 2019,West Pingdingshan,31.75,117.98,bulk,
248.550965,-0.87,Payne et al. 2004,Jiarong,25.92,106.58,bulk,
248.552412,1.28,Lyu et al. 2019,Dawen,25.53,106.77,bulk,
248.552412,-1.04,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.565112,-0.79,Payne et al. 2004,Jiarong,25.92,106.58,bulk,
248.567763,-1.29,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.573814,-1.16,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.573823,-0.46,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.574342,-1.43,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
248.575781,-0.85,Lyu et al. 2019,Waili Fall,24.58,106.88,bulk,
248.579261,-0.64,Payne et al. 2004,Jiarong,25.92,106.58,bulk,
248.587673,-1.05,Galfetti et al. 2007,Dajiang,25.53,106.77,bulk,
248.596875,-1.79,Lyu et al. 2019,Laren Road cut,24.61,106.88,bulk,
248.596945,-1.54,Payne et al. 2004,West Pingdingshan,31.75,117.98,bulk,
248.601524,-0.74,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.604986,-0.4,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.60614,-1.19,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
248.608594,-0.11,Payne et al. 2004,Waili Fall,24.58,106.88,bulk,
248.613816,-0.66,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.614021,-1.34,Lyu et al. 2019,Guandao,25.61,106.64,bulk,
248.61463,-1.82,Galfetti et al. 2007,West Pingdingshan,31.75,117.98,bulk,
248.622656,-1.87,Payne et al. 2004,Laren Road cut,24.61,106.88,bulk,
248.626974,-0.88,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.63009,-0.69,Lyu et al. 2019,Dajiang,25.53,106.77,bulk,
248.65,-1.65,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.65,-1.19,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.65,-1.15,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.65,-2.21,Payne et al. 2004,West Pingdingshan,31.75,117.98,bulk,
248.651134,-1.42,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.655483,-1.55,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.662119,-1.08,Galfetti et al. 2007,Dajiang,25.53,106.77,bulk,
248.6625,-1.7,Payne et al. 2004,Laren Road cut,24.61,106.88,bulk,
248.66385,-0.86,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.66864,-1.41,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.672784,-1.17,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.674238,-1.09,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.682895,-1.12,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.685155,-1.49,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.686184,-1.39,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.692763,-0.9,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.694433,-1.29,Galfetti et al. 2007,Guandao,25.61,106.64,bulk,
248.7,-1.56,Galfetti et al. 2007,Laren Road cut,24.61,106.88,bulk,
248.7,-1.05,Payne et al. 2004,Waili Fall,24.58,106.88,bulk,
248.710596,-0.96,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.713596,-0.82,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.725361,-1.08,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.725658,-0.93,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.72964,-0.97,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.73443,-0.68,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.736565,-0.57,Lyu et al. 2019,Dajiang,25.53,106.77,bulk,
248.738424,-1.65,Payne et al. 2004,West Pingdingshan,31.75,117.98,bulk,
248.740825,-1.06,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.757341,-1.09,Galfetti et al. 2007,Dajiang,25.53,106.77,bulk,
248.765625,-0.95,Payne et al. 2004,Waili Fall,24.58,106.88,bulk,
248.767729,-0.52,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.76866,-0.77,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.769518,-0.32,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
248.772656,-1.49,Payne et al. 2004,Laren Road cut,24.61,106.88,bulk,
248.777938,-0.58,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.789254,-1.16,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.792832,-0.51,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.792832,-0.49,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.795429,-0.83,Galfetti et al. 2007,Dajiang,25.53,106.77,bulk,
248.805469,-1.11,Payne et al. 2004,Laren Road cut,24.61,106.88,bulk,
248.811184,-0.28,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
248.817187,-0.48,Payne et al. 2004,Waili Fall,24.58,106.88,bulk,
248.82313,-0.72,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.830921,-0.47,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.838712,-0.34,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.839794,-0.72,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.839794,-0.5,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.854294,-0.62,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.863816,-0.52,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
248.864062,0.37,Payne et al. 2004,Waili Fall,24.58,106.88,bulk,
248.864681,-0.46,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.890651,0.43,Galfetti et al. 2007,Dajiang,25.53,106.77,bulk,
248.899219,-0.32,Galfetti et al. 2007,Waili Fall,24.58,106.88,bulk,
248.901563,-1.66,Payne et al. 2004,Laren Road cut,24.61,106.88,bulk,
248.907675,0.3,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.920833,0.75,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.923299,-0.26,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.94057,0.63,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
248.94375,0.6,Payne et al. 2004,Waili Fall,24.58,106.88,bulk,
248.95732,-0.54,Galfetti et al. 2007,Guandao,25.61,106.64,bulk,
248.960156,-1.74,Payne et al. 2004,Laren Road cut,24.61,106.88,bulk,
248.963505,-0.2,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.965097,0.07,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
248.969691,-0.17,Payne et al. 2004,Guandao,25.61,106.64,bulk,
248.975658,0.53,Payne et al. 2004,Dawen,25.53,106.77,bulk,
248.978969,-0.19,Galfetti et al. 2007,Guandao,25.61,106.64,bulk,
248.985938,-0.93,Payne et al. 2004,Laren Road cut,24.61,106.88,bulk,
248.988247,-0.17,Payne et al. 2004,Guandao,25.61,106.64,bulk,
249.003711,-0.12,Payne et al. 2004,Guandao,25.61,106.64,bulk,
249.006804,-0.15,Galfetti et al. 2007,Guandao,25.61,106.64,bulk,
249.007031,-0.52,Galfetti et al. 2007,Laren Road cut,24.61,106.88,bulk,
249.009375,-0.22,Payne et al. 2004,Waili Fall,24.58,106.88,bulk,
249.015305,0.7,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.017325,0.63,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.034639,-0.01,Payne et al. 2004,Guandao,25.61,106.64,bulk,
249.037732,-0.12,Galfetti et al. 2007,Guandao,25.61,106.64,bulk,
249.039844,-1.69,Payne et al. 2004,Laren Road cut,24.61,106.88,bulk,
249.045833,0.88,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.054605,1.24,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
249.063281,0.15,Payne et al. 2004,Waili Fall,24.58,106.88,bulk,
249.069956,1.42,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.082826,0.17,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.087217,-0.03,Payne et al. 2004,Guandao,25.61,106.64,bulk,
249.089693,1.45,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.096495,-0.06,Payne et al. 2004,Guandao,25.61,106.64,bulk,
249.105332,0.82,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.10943,1.57,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
249.114844,1.38,Payne et al. 2004,Waili Fall,24.58,106.88,bulk,
249.116009,1.76,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.126974,1.75,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
249.128906,1.15,Payne et al. 2004,Laren Road cut,24.61,106.88,bulk,
249.144518,1.5,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.148615,0.94,Galfetti et al. 2007,Dajiang,25.53,106.77,bulk,
249.166406,1.81,Payne et al. 2004,Waili Fall,24.58,106.88,bulk,
249.166447,1.74,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.169391,0.9,Galfetti et al. 2007,Dajiang,25.53,106.77,bulk,
249.171094,1.41,Payne et al. 2004,Laren Road cut,24.61,106.88,bulk,
249.175219,1.68,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
249.189844,2.08,Payne et al. 2004,Waili Fall,24.58,106.88,bulk,
249.19536,0.6,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.207479,0.94,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.208114,2.18,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.219079,2.17,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.227389,1.43,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.238816,1.4,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.247588,2.13,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.254167,2.05,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.254224,2.08,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.25636,-0.74,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.258553,1.83,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.260746,1.54,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.273903,2.13,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.278289,1.44,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
249.295312,2.28,Payne et al. 2004,Waili Fall,24.58,106.88,bulk,
249.295833,2.43,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.310088,2.43,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.313377,2.41,Galfetti et al. 2007,Dawen,25.53,106.77,bulk,
249.313377,2.41,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.314063,1.69,Payne et al. 2004,Waili Fall,24.58,106.88,bulk,
249.317763,1.6,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.325208,2.33,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.333114,2.67,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.346272,2.89,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.366009,2.82,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.392325,3.02,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.408772,2.79,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.412061,2.65,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.429605,2.57,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.444956,2.64,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.466886,2.71,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.477851,2.04,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.501801,3.49,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.504167,3.8,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.526096,3.58,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.531233,3.5,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.531233,3.51,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.534868,3.3,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.537061,4.1,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.537061,4.13,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.557202,3.56,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.56557,4.62,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.576535,4.05,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.5875,4.47,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.590097,4.01,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.602851,4.46,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.605679,3.92,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.610873,3.68,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.611623,4.57,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.618202,4.23,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.624781,4.15,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.626974,4.32,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.651096,4.48,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.657618,4.13,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.658772,4.14,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.662061,4.14,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.683991,4.88,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.695706,4,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.699342,4.54,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.716886,5.21,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.723407,4.42,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.727851,5.08,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.749781,5.27,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.751108,4.99,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.767325,5.69,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.782675,5.52,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.804605,5.7,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.816898,5.6,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.817763,5.98,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.839404,5.9,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.839693,6.1,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.850658,6.33,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.868202,6.43,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.876974,6.17,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.885746,5.75,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.891344,6.36,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.9,6.71,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.9,6.98,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.904826,6.93,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.911903,6.53,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.913194,5.94,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.920268,5.17,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.922536,4.52,Payne et al. 2004,Guandao,25.61,106.64,bulk,
249.926387,5.69,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.92992,6.73,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.93571,4.9,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.936997,5.45,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.938325,5.94,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.942788,6.28,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.948579,5.21,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.955013,6.42,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.957801,5.83,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.960161,5.53,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.967239,5.31,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.969169,4.42,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.973029,4.8,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.974136,4.35,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.98149,5.3,Payne et al. 2004,Guandao,25.61,106.64,bulk,
249.98149,6.27,Payne et al. 2004,Guandao,25.61,106.64,bulk,
249.982304,3.9,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.982681,5.58,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.987828,3.65,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.992042,3.97,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.992332,4.17,Payne et al. 2004,Dawen,25.53,106.77,bulk,
249.999895,3.85,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
249.999895,3.87,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.000507,5.72,Payne et al. 2004,Guandao,25.61,106.64,bulk,
250.005201,3.94,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.013566,4.38,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.017487,3.55,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.022574,3.74,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.024279,4.05,Payne et al. 2004,Guandao,25.61,106.64,bulk,
250.027539,3.42,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.028365,3.17,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.029033,4.29,Payne et al. 2004,Guandao,25.61,106.64,bulk,
250.031582,2.76,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.043246,3.04,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.043296,2.09,Payne et al. 2004,Guandao,25.61,106.64,bulk,
250.043807,4,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.0471,3.34,Payne et al. 2004,Guandao,25.61,106.64,bulk,
250.048311,1.82,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.052815,2.87,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.054555,3.14,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.056609,2.25,Payne et al. 2004,Guandao,25.61,106.64,bulk,
250.057068,3.18,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.058606,3.23,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.058953,2.31,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.062094,3.37,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.064215,2.95,Payne et al. 2004,Guandao,25.61,106.64,bulk,
250.06697,2.21,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.06697,2.21,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.067749,3.95,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.070188,2.2,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.07089,2.63,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.071474,2.59,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.076622,1.22,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.078552,2.22,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.082827,4.08,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.085135,3.91,Payne et al. 2004,Guandao,25.61,106.64,bulk,
250.08756,2.76,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.088463,4.09,Payne et al. 2004,Guandao,25.61,106.64,bulk,
250.089738,4.26,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.091421,1.16,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.092708,2.94,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.097212,0.25,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.099142,1.85,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.099162,3.15,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.100419,3.71,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.104289,3.23,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.106702,4.14,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.109437,-0.87,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.111728,-0.01,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.113661,3.37,Payne et al. 2004,Guandao,25.61,106.64,bulk,
250.114241,3.16,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.116515,3.29,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.119089,2.76,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.120524,3.38,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.12412,3.05,Payne et al. 2004,Guandao,25.61,106.64,bulk,
250.12412,3.2,Payne et al. 2004,Guandao,25.61,106.64,bulk,
250.131833,4.46,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.133244,3.06,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.137748,3.27,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.140322,3.51,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.146113,4.05,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.146911,3.22,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.15126,3.17,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.155079,3.59,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.155764,3.33,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.15645,3.21,Payne et al. 2004,Guandao,25.61,106.64,bulk,
250.158981,3.65,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.160911,4.56,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.163874,4.38,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.170563,4.45,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.17309,3.19,Payne et al. 2004,Guandao,25.61,106.64,bulk,
250.174424,3.24,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.179571,0.62,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.180209,3.7,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.185362,3.42,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.186649,3.46,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.187749,3.64,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.194031,1.92,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.197587,2.12,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.197801,3.59,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.199517,3.2,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.214136,2.65,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.21496,6.31,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.217277,3.62,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.221394,3.39,Payne et al. 2004,Dawen,25.53,106.77,bulk,
250.221675,3.43,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.224817,3.26,Payne et al. 2004,Dajiang,25.53,106.77,bulk,
250.227185,2.83,Payne et al. 2004,Dawen,25.53,106.77,bulk,
